Date,Week,Exposed,Dung_160ml,FoodType,ID,Snail_No,Length,Eggs,Worms,C_Eggs,C_Worms,Infected,Alive,Dead,Last_Alive,Notes
Jan-10-2025,13,Yes,32,High,K6,81,,,,,,1,0,1,0,Dead Dec.06.2024
Jan-17-2025,14,Yes,32,High,K6,81,,,,,,1,0,1,0,Dead Dec.06.2024
Jan-25-2025,15,Yes,32,High,K6,81,,,,,,1,0,1,0,Dead Dec.06.2024
Jan-31-2025,16,Yes,32,High,K6,81,,,,,,1,0,1,0,Dead Dec.06.2024
0ct-11-2024,0,No,0,Low,O1,307,11.9,0,0,0,0,0,1,0,0,NA
0ct-18-2024,1,No,0,Low,O1,307,11.5,0,0,0,0,0,1,0,0,NA
0ct-25-2024,2,No,0,Low,O1,307,11,0,0,0,0,0,1,0,0,NA
Nov-01-2024,3,No,0,Low,O1,307,11.2,0,0,0,0,0,1,0,0,NA
Nov-08-2024,4,No,0,Low,O1,307,12.1,0,0,0,0,0,1,0,0,NA
Nov-15-2024,5,No,0,Low,O1,307,11.9,0,0,0,0,0,1,0,1,NA
Nov-22-2024,6,No,0,Low,O1,307,,,,,,0,0,1,0,Dead Nov.22.2024
Nov-29-2024,7,No,0,Low,O1,307,,,,,,0,0,1,0,Dead Nov.22.2024
Dec-06-2024,8,No,0,Low,O1,307,,,,,,0,0,1,0,Dead Nov.22.2024
Dec-13-2024,9,No,0,Low,O1,307,,,,,,0,0,1,0,Dead Nov.22.2024
Dec-20-2024,10,No,0,Low,O1,307,,,,,,0,0,1,0,Dead Nov.22.2024
Dec-27-2024,11,No,0,Low,O1,307,,,,,,0,0,1,0,Dead Nov.22.2024
Jan-03-2025,12,No,0,Low,O1,307,,,,,,0,0,1,0,Dead Nov.22.2024
Jan-10-2025,13,No,0,Low,O1,307,,,,,,0,0,1,0,Dead Nov.22.2024
Jan-17-2025,14,No,0,Low,O1,307,,,,,,0,0,1,0,Dead Nov.22.2024
Jan-25-2025,15,No,0,Low,O1,307,,,,,,0,0,1,0,Dead Nov.22.2024
Jan-31-2025,16,No,0,Low,O1,307,,,,,,0,0,1,0,Dead Nov.22.2024
0ct-11-2024,0,No,0,Low,P1,308,10.5,0,0,0,0,0,1,0,0,NA
0ct-18-2024,1,No,0,Low,P1,308,10.2,0,0,0,0,0,1,0,0,NA
0ct-25-2024,2,No,0,Low,P1,308,9.9,0,0,0,0,0,1,0,0,NA
Nov-01-2024,3,No,0,Low,P1,308,10.4,0,0,0,0,0,1,0,0,NA
Nov-08-2024,4,No,0,Low,P1,308,10.9,0,0,0,0,0,1,0,0,NA
Nov-15-2024,5,No,0,Low,P1,308,10.7,0,0,0,0,0,1,0,0,NA
Nov-22-2024,6,No,0,Low,P1,308,11,0,0,0,0,0,1,0,0,NA
Nov-29-2024,7,No,0,Low,P1,308,10.4,0,0,0,0,0,1,0,0,NA
Dec-06-2024,8,No,0,Low,P1,308,10.6,0,0,0,0,0,1,0,0,NA
Dec-13-2024,9,No,0,Low,P1,308,10.7,0,0,0,0,0,1,0,0,NA
Dec-20-2024,10,No,0,Low,P1,308,10.7,0,0,0,0,0,1,0,1,NA
Dec-27-2024,11,No,0,Low,P1,308,,,,,,0,0,1,0,Dead Dec.27.2024
Jan-03-2025,12,No,0,Low,P1,308,,,,,,0,0,1,0,Dead Dec.27.2024
Jan-10-2025,13,No,0,Low,P1,308,,,,,,0,0,1,0,Dead Dec.27.2024
Jan-17-2025,14,No,0,Low,P1,308,,,,,,0,0,1,0,Dead Dec.27.2024
Jan-25-2025,15,No,0,Low,P1,308,,,,,,0,0,1,0,Dead Dec.27.2024
Jan-31-2025,16,No,0,Low,P1,308,,,,,,0,0,1,0,Dead Dec.27.2024
0ct-11-2024,0,No,0,Low,Q1,309,10.8,0,0,0,0,0,1,0,0,NA
0ct-18-2024,1,No,0,Low,Q1,309,10.8,0,0,0,0,0,1,0,0,NA
0ct-25-2024,2,No,0,Low,Q1,309,10.7,0,0,0,0,0,1,0,0,NA
Nov-01-2024,3,No,0,Low,Q1,309,11,0,0,0,0,0,1,0,0,NA
Nov-08-2024,4,No,0,Low,Q1,309,11.3,0,0,0,0,0,1,0,0,NA
Nov-15-2024,5,No,0,Low,Q1,309,11.1,0,0,0,0,0,1,0,0,NA
Nov-22-2024,6,No,0,Low,Q1,309,11,0,0,0,0,0,1,0,0,NA
Nov-29-2024,7,No,0,Low,Q1,309,10.9,0,0,0,0,0,1,0,0,NA
Dec-06-2024,8,No,0,Low,Q1,309,11.1,0,0,0,0,0,1,0,0,NA
Dec-13-2024,9,No,0,Low,Q1,309,11,0,0,0,0,0,1,0,0,NA
Dec-20-2024,10,No,0,Low,Q1,309,11,0,0,0,0,0,1,0,0,NA
Dec-27-2024,11,No,0,Low,Q1,309,11.2,0,0,0,0,0,1,0,0,NA
Jan-03-2025,12,No,0,Low,Q1,309,10.9,0,0,0,0,0,1,0,0,NA
Jan-10-2025,13,No,0,Low,Q1,309,11.5,0,0,0,0,0,1,0,0,NA
Jan-17-2025,14,No,0,Low,Q1,309,11.1,0,0,0,0,0,1,0,0,NA
Jan-25-2025,15,No,0,Low,Q1,309,11.1,0,0,0,0,0,1,0,0,NA
Jan-31-2025,16,No,0,Low,Q1,309,10.9,0,0,0,0,0,1,0,1,NA
0ct-11-2024,0,No,0,Low,R1,310,10.2,0,0,0,0,0,1,0,0,NA
0ct-18-2024,1,No,0,Low,R1,310,10.1,0,0,0,0,0,1,0,0,NA
0ct-25-2024,2,No,0,Low,R1,310,10,0,0,0,0,0,1,0,0,NA
Nov-01-2024,3,No,0,Low,R1,310,10,0,0,0,0,0,1,0,0,NA
Nov-08-2024,4,No,0,Low,R1,310,10.9,0,0,0,0,0,1,0,0,NA
Nov-15-2024,5,No,0,Low,R1,310,10.8,0,0,0,0,0,1,0,0,NA
Nov-22-2024,6,No,0,Low,R1,310,10.9,0,0,0,0,0,1,0,0,NA
Nov-29-2024,7,No,0,Low,R1,310,11.1,0,0,0,0,0,1,0,0,NA
Dec-06-2024,8,No,0,Low,R1,310,11.3,0,0,0,0,0,1,0,0,NA
Dec-13-2024,9,No,0,Low,R1,310,11,0,0,0,0,0,1,0,0,NA
Dec-20-2024,10,No,0,Low,R1,310,10.8,0,0,0,0,0,1,0,0,NA
Dec-27-2024,11,No,0,Low,R1,310,10.8,0,0,0,0,0,1,0,0,NA
Jan-03-2025,12,No,0,Low,R1,310,11.2,0,0,0,0,0,1,0,1,NA
Jan-10-2025,13,No,0,Low,R1,310,,,,,,0,0,1,0,Dead Jan.10.2025
Jan-17-2025,14,No,0,Low,R1,310,,,,,,0,0,1,0,Dead Jan.10.2025
Jan-25-2025,15,No,0,Low,R1,310,,,,,,0,0,1,0,Dead Jan.10.2025
Jan-31-2025,16,No,0,Low,R1,310,,,,,,0,0,1,0,Dead Jan.10.2025
0ct-11-2024,0,No,0,Low,S1,311,11.8,0,0,0,0,0,1,0,0,NA
0ct-18-2024,1,No,0,Low,S1,311,11.5,0,0,0,0,0,1,0,0,NA
0ct-25-2024,2,No,0,Low,S1,311,11.2,0,0,0,0,0,1,0,0,NA
Nov-01-2024,3,No,0,Low,S1,311,11.7,0,0,0,0,0,1,0,0,NA
Nov-08-2024,4,No,0,Low,S1,311,12.1,0,0,0,0,0,1,0,0,NA
Nov-15-2024,5,No,0,Low,S1,311,11.8,0,0,0,0,0,1,0,1,NA
Nov-22-2024,6,No,0,Low,S1,311,,,,,,0,0,1,0,Dead Nov.22.2024
Nov-29-2024,7,No,0,Low,S1,311,,,,,,0,0,1,0,Dead Nov.22.2024
Dec-06-2024,8,No,0,Low,S1,311,,,,,,0,0,1,0,Dead Nov.22.2024
Dec-13-2024,9,No,0,Low,S1,311,,,,,,0,0,1,0,Dead Nov.22.2024
Dec-20-2024,10,No,0,Low,S1,311,,,,,,0,0,1,0,Dead Nov.22.2024
Dec-27-2024,11,No,0,Low,S1,311,,,,,,0,0,1,0,Dead Nov.22.2024
Jan-03-2025,12,No,0,Low,S1,311,,,,,,0,0,1,0,Dead Nov.22.2024
Jan-10-2025,13,No,0,Low,S1,311,,,,,,0,0,1,0,Dead Nov.22.2024
Jan-17-2025,14,No,0,Low,S1,311,,,,,,0,0,1,0,Dead Nov.22.2024
Jan-25-2025,15,No,0,Low,S1,311,,,,,,0,0,1,0,Dead Nov.22.2024
Jan-31-2025,16,No,0,Low,S1,311,,,,,,0,0,1,0,Dead Nov.22.2024
0ct-11-2024,0,No,0,Low,T1,312,12,0,0,0,0,0,1,0,0,NA
0ct-18-2024,1,No,0,Low,T1,312,11.7,0,0,0,0,0,1,0,0,NA
0ct-25-2024,2,No,0,Low,T1,312,11.4,0,0,0,0,0,1,0,0,NA
Nov-01-2024,3,No,0,Low,T1,312,11.5,0,0,0,0,0,1,0,0,NA
Nov-08-2024,4,No,0,Low,T1,312,12.2,11,0,11,0,0,1,0,0,NA
Nov-15-2024,5,No,0,Low,T1,312,12.4,0,0,11,0,0,1,0,0,NA
Nov-22-2024,6,No,0,Low,T1,312,12.9,0,0,11,0,0,1,0,0,NA
Nov-29-2024,7,No,0,Low,T1,312,12.4,0,0,11,0,0,1,0,0,NA
Dec-06-2024,8,No,0,Low,T1,312,12,0,0,11,0,0,1,0,0,NA
Dec-13-2024,9,No,0,Low,T1,312,12,0,0,11,0,0,1,0,0,NA
Dec-20-2024,10,No,0,Low,T1,312,12.3,0,0,11,0,0,1,0,0,NA
Dec-27-2024,11,No,0,Low,T1,312,11.6,0,0,11,0,0,1,0,0,NA
Jan-03-2025,12,No,0,Low,T1,312,11.6,0,0,11,0,0,1,0,0,NA
Jan-10-2025,13,No,0,Low,T1,312,11.9,0,0,11,0,0,1,0,1,NA
Jan-17-2025,14,No,0,Low,T1,312,,,,,,0,0,1,0,Dead jan.17.2025
Jan-25-2025,15,No,0,Low,T1,312,,,,,,0,0,1,0,Dead jan.17.2025
Jan-31-2025,16,No,0,Low,T1,312,,,,,,0,0,1,0,Dead jan.17.2025
0ct-11-2024,0,No,6.4,Low,O2,313,11.5,0,0,0,0,0,1,0,0,NA
0ct-18-2024,1,No,6.4,Low,O2,313,12.4,0,0,0,0,0,1,0,0,NA
0ct-25-2024,2,No,6.4,Low,O2,313,11.3,11,0,11,0,0,1,0,0,NA
Nov-01-2024,3,No,6.4,Low,O2,313,12.4,4,0,15,0,0,1,0,0,NA
Nov-08-2024,4,No,6.4,Low,O2,313,12.5,5,0,20,0,0,1,0,0,NA
Nov-15-2024,5,No,6.4,Low,O2,313,13.2,6,0,26,0,0,1,0,0,NA
Nov-22-2024,6,No,6.4,Low,O2,313,13.4,0,0,26,0,0,1,0,0,NA
Nov-29-2024,7,No,6.4,Low,O2,313,12.9,0,0,26,0,0,1,0,0,NA
Dec-06-2024,8,No,6.4,Low,O2,313,13.5,0,0,26,0,0,1,0,0,NA
Dec-13-2024,9,No,6.4,Low,O2,313,13.3,0,0,26,0,0,1,0,0,NA
Dec-20-2024,10,No,6.4,Low,O2,313,13.8,0,0,26,0,0,1,0,0,NA
Dec-27-2024,11,No,6.4,Low,O2,313,14,0,0,26,0,0,1,0,0,NA
Jan-03-2025,12,No,6.4,Low,O2,313,13.6,0,0,26,0,0,1,0,0,NA
Jan-10-2025,13,No,6.4,Low,O2,313,13.7,0,0,26,0,0,1,0,0,NA
Jan-17-2025,14,No,6.4,Low,O2,313,13.6,0,0,26,0,0,1,0,0,NA
Jan-25-2025,15,No,6.4,Low,O2,313,13.9,0,0,26,0,0,1,0,0,NA
Jan-31-2025,16,No,6.4,Low,O2,313,13.7,0,0,26,0,0,1,0,1,NA
0ct-11-2024,0,No,6.4,Low,P2,314,9.3,0,0,0,0,0,1,0,0,NA
0ct-18-2024,1,No,6.4,Low,P2,314,9.7,0,0,0,0,0,1,0,0,NA
0ct-25-2024,2,No,6.4,Low,P2,314,9.4,0,0,0,0,0,1,0,0,NA
Nov-01-2024,3,No,6.4,Low,P2,314,10.1,0,0,0,0,0,1,0,0,NA
Nov-08-2024,4,No,6.4,Low,P2,314,10.1,0,0,0,0,0,1,0,0,NA
Nov-15-2024,5,No,6.4,Low,P2,314,10.8,0,0,0,0,0,1,0,0,NA
Nov-22-2024,6,No,6.4,Low,P2,314,10.9,0,0,0,0,0,1,0,0,NA
Nov-29-2024,7,No,6.4,Low,P2,314,10.8,0,0,0,0,0,1,0,0,NA
Dec-06-2024,8,No,6.4,Low,P2,314,10.8,0,0,0,0,0,1,0,0,NA
Dec-13-2024,9,No,6.4,Low,P2,314,11,0,0,0,0,0,1,0,0,NA
Dec-20-2024,10,No,6.4,Low,P2,314,11,0,0,0,0,0,1,0,0,NA
Dec-27-2024,11,No,6.4,Low,P2,314,11.3,0,0,0,0,0,1,0,0,NA
Jan-03-2025,12,No,6.4,Low,P2,314,11.2,0,0,0,0,0,1,0,0,NA
Jan-10-2025,13,No,6.4,Low,P2,314,11.6,0,0,0,0,0,1,0,0,NA
Jan-17-2025,14,No,6.4,Low,P2,314,11.5,0,0,0,0,0,1,0,0,NA
Jan-25-2025,15,No,6.4,Low,P2,314,11.9,0,0,0,0,0,1,0,0,NA
Jan-31-2025,16,No,6.4,Low,P2,314,12.2,0,0,0,0,0,1,0,1,NA
0ct-11-2024,0,No,6.4,Low,Q2,315,10.6,0,0,0,0,0,1,0,0,NA
0ct-18-2024,1,No,6.4,Low,Q2,315,11.1,0,0,0,0,0,1,0,0,NA
0ct-25-2024,2,No,6.4,Low,Q2,315,10,0,0,0,0,0,1,0,0,NA
Nov-01-2024,3,No,6.4,Low,Q2,315,11.2,0,0,0,0,0,1,0,0,NA
Nov-08-2024,4,No,6.4,Low,Q2,315,11.7,0,0,0,0,0,1,0,0,NA
Nov-15-2024,5,No,6.4,Low,Q2,315,11.3,0,0,0,0,0,1,0,0,NA
Nov-22-2024,6,No,6.4,Low,Q2,315,11.5,0,0,0,0,0,1,0,0,NA
Nov-29-2024,7,No,6.4,Low,Q2,315,11.6,0,0,0,0,0,1,0,0,NA
Dec-06-2024,8,No,6.4,Low,Q2,315,11.6,0,0,0,0,0,1,0,0,NA
Dec-13-2024,9,No,6.4,Low,Q2,315,11.7,0,0,0,0,0,1,0,0,NA
Dec-20-2024,10,No,6.4,Low,Q2,315,11.7,0,0,0,0,0,1,0,0,NA
Dec-27-2024,11,No,6.4,Low,Q2,315,12,0,0,0,0,0,1,0,0,NA
Jan-03-2025,12,No,6.4,Low,Q2,315,11.9,0,0,0,0,0,1,0,0,NA
Jan-10-2025,13,No,6.4,Low,Q2,315,12.2,0,0,0,0,0,1,0,0,NA
Jan-17-2025,14,No,6.4,Low,Q2,315,12.2,0,0,0,0,0,1,0,0,NA
Jan-25-2025,15,No,6.4,Low,Q2,315,12.3,0,0,0,0,0,1,0,0,NA
Jan-31-2025,16,No,6.4,Low,Q2,315,12.3,0,0,0,0,0,1,0,1,NA
0ct-11-2024,0,No,6.4,Low,R2,316,11.6,0,0,0,0,0,1,0,0,NA
0ct-18-2024,1,No,6.4,Low,R2,316,12.2,0,0,0,0,0,1,0,0,NA
0ct-25-2024,2,No,6.4,Low,R2,316,11.2,0,0,0,0,0,1,0,0,NA
Nov-01-2024,3,No,6.4,Low,R2,316,12.4,0,0,0,0,0,1,0,0,NA
Nov-08-2024,4,No,6.4,Low,R2,316,12.1,0,0,0,0,0,1,0,0,NA
Nov-15-2024,5,No,6.4,Low,R2,316,12.2,0,0,0,0,0,1,0,0,NA
Nov-22-2024,6,No,6.4,Low,R2,316,12.6,0,0,0,0,0,1,0,0,NA
Nov-29-2024,7,No,6.4,Low,R2,316,12.3,0,0,0,0,0,1,0,0,NA
Dec-06-2024,8,No,6.4,Low,R2,316,12.3,0,0,0,0,0,1,0,0,NA
Dec-13-2024,9,No,6.4,Low,R2,316,12.2,0,0,0,0,0,1,0,0,NA
Dec-20-2024,10,No,6.4,Low,R2,316,12.3,0,0,0,0,0,1,0,0,NA
Dec-27-2024,11,No,6.4,Low,R2,316,12.2,0,0,0,0,0,1,0,0,NA
Jan-03-2025,12,No,6.4,Low,R2,316,12.5,0,0,0,0,0,1,0,0,NA
Jan-10-2025,13,No,6.4,Low,R2,316,12.5,0,0,0,0,0,1,0,0,NA
Jan-17-2025,14,No,6.4,Low,R2,316,12.2,0,0,0,0,0,1,0,0,NA
Jan-25-2025,15,No,6.4,Low,R2,316,12.6,0,0,0,0,0,1,0,0,NA
Jan-31-2025,16,No,6.4,Low,R2,316,12.9,0,0,0,0,0,1,0,1,NA
0ct-11-2024,0,No,6.4,Low,S2,317,7.7,0,0,0,0,0,1,0,0,NA
0ct-18-2024,1,No,6.4,Low,S2,317,8.5,0,0,0,0,0,1,0,0,NA
0ct-25-2024,2,No,6.4,Low,S2,317,8.6,0,0,0,0,0,1,0,0,NA
Nov-01-2024,3,No,6.4,Low,S2,317,8.8,0,0,0,0,0,1,0,0,NA
Nov-08-2024,4,No,6.4,Low,S2,317,9.9,0,0,0,0,0,1,0,0,NA
Nov-15-2024,5,No,6.4,Low,S2,317,10.4,0,0,0,0,0,1,0,0,NA
Nov-22-2024,6,No,6.4,Low,S2,317,10.8,0,0,0,0,0,1,0,0,NA
Nov-29-2024,7,No,6.4,Low,S2,317,10.8,0,0,0,0,0,1,0,0,NA
Dec-06-2024,8,No,6.4,Low,S2,317,11,0,0,0,0,0,1,0,0,NA
Dec-13-2024,9,No,6.4,Low,S2,317,11.3,0,0,0,0,0,1,0,0,NA
Dec-20-2024,10,No,6.4,Low,S2,317,11.3,0,0,0,0,0,1,0,0,NA
Dec-27-2024,11,No,6.4,Low,S2,317,11.5,0,0,0,0,0,1,0,0,NA
Jan-03-2025,12,No,6.4,Low,S2,317,11.6,0,0,0,0,0,1,0,0,NA
Jan-10-2025,13,No,6.4,Low,S2,317,11.8,0,0,0,0,0,1,0,0,NA
Jan-17-2025,14,No,6.4,Low,S2,317,12.2,0,0,0,0,0,1,0,0,NA
Jan-25-2025,15,No,6.4,Low,S2,317,11.9,0,0,0,0,0,1,0,0,NA
Jan-31-2025,16,No,6.4,Low,S2,317,12.1,0,0,0,0,0,1,0,1,NA
0ct-11-2024,0,No,6.4,Low,T2,318,9.8,0,0,0,0,0,1,0,0,NA
0ct-18-2024,1,No,6.4,Low,T2,318,9.5,0,0,0,0,0,1,0,0,NA
0ct-25-2024,2,No,6.4,Low,T2,318,9.5,0,0,0,0,0,1,0,0,NA
Nov-01-2024,3,No,6.4,Low,T2,318,10.2,0,0,0,0,0,1,0,0,NA
Nov-08-2024,4,No,6.4,Low,T2,318,10.2,0,0,0,0,0,1,0,0,NA
Nov-15-2024,5,No,6.4,Low,T2,318,11.5,0,0,0,0,0,1,0,0,NA
Nov-22-2024,6,No,6.4,Low,T2,318,11.4,0,0,0,0,0,1,0,0,NA
Nov-29-2024,7,No,6.4,Low,T2,318,11.4,0,0,0,0,0,1,0,0,NA
Dec-06-2024,8,No,6.4,Low,T2,318,10.7,0,0,0,0,0,1,0,0,NA
Dec-13-2024,9,No,6.4,Low,T2,318,11.4,0,0,0,0,0,1,0,0,NA
Dec-20-2024,10,No,6.4,Low,T2,318,11.1,0,0,0,0,0,1,0,0,NA
Dec-27-2024,11,No,6.4,Low,T2,318,11.6,0,0,0,0,0,1,0,0,NA
Jan-03-2025,12,No,6.4,Low,T2,318,11.6,0,0,0,0,0,1,0,0,NA
Jan-10-2025,13,No,6.4,Low,T2,318,11.8,0,0,0,0,0,1,0,0,NA
Jan-17-2025,14,No,6.4,Low,T2,318,12.2,0,0,0,0,0,1,0,0,NA
Jan-25-2025,15,No,6.4,Low,T2,318,12.7,0,0,0,0,0,1,0,0,NA
Jan-31-2025,16,No,6.4,Low,T2,318,12.2,0,0,0,0,0,1,0,1,NA
0ct-11-2024,0,No,12.8,Low,O3,319,8.4,0,0,0,0,0,1,0,0,NA
0ct-18-2024,1,No,12.8,Low,O3,319,9.9,0,0,0,0,0,1,0,0,NA
0ct-25-2024,2,No,12.8,Low,O3,319,8.9,0,0,0,0,0,1,0,0,NA
Nov-01-2024,3,No,12.8,Low,O3,319,9.6,0,0,0,0,0,1,0,0,NA
Nov-08-2024,4,No,12.8,Low,O3,319,10.9,12,0,12,0,0,1,0,0,NA
Nov-15-2024,5,No,12.8,Low,O3,319,12.3,0,0,12,0,0,1,0,0,NA
Nov-22-2024,6,No,12.8,Low,O3,319,11.1,0,0,12,0,0,1,0,0,NA
Nov-29-2024,7,No,12.8,Low,O3,319,11.3,21,0,33,0,0,1,0,0,NA
Dec-06-2024,8,No,12.8,Low,O3,319,11.7,0,0,33,0,0,1,0,0,NA
Dec-13-2024,9,No,12.8,Low,O3,319,12,0,0,33,0,0,1,0,0,NA
Dec-20-2024,10,No,12.8,Low,O3,319,11.7,0,0,33,0,0,1,0,0,NA
Dec-27-2024,11,No,12.8,Low,O3,319,11.8,0,0,33,0,0,1,0,0,NA
Jan-03-2025,12,No,12.8,Low,O3,319,11.7,0,0,33,0,0,1,0,0,NA
Jan-10-2025,13,No,12.8,Low,O3,319,12.2,0,0,33,0,0,1,0,0,NA
Jan-17-2025,14,No,12.8,Low,O3,319,12,0,0,33,0,0,1,0,0,NA
Jan-25-2025,15,No,12.8,Low,O3,319,11.7,0,0,33,0,0,1,0,0,NA
Jan-31-2025,16,No,12.8,Low,O3,319,11.9,0,0,33,0,0,1,0,1,NA
0ct-11-2024,0,No,12.8,Low,P3,320,8.5,0,0,0,0,0,1,0,0,NA
0ct-18-2024,1,No,12.8,Low,P3,320,8.4,0,0,0,0,0,1,0,0,NA
0ct-25-2024,2,No,12.8,Low,P3,320,8.3,0,0,0,0,0,1,0,0,NA
Nov-01-2024,3,No,12.8,Low,P3,320,7.8,0,0,0,0,0,1,0,1,NA
Nov-08-2024,4,No,12.8,Low,P3,320,,,,,,0,0,1,0,Dead Nov.08.2024
Nov-15-2024,5,No,12.8,Low,P3,320,,,,,,0,0,1,0,Dead Nov.08.2024
Nov-22-2024,6,No,12.8,Low,P3,320,,,,,,0,0,1,0,Dead Nov.08.2024
Nov-29-2024,7,No,12.8,Low,P3,320,,,,,,0,0,1,0,Dead Nov.08.2024
Dec-06-2024,8,No,12.8,Low,P3,320,,,,,,0,0,1,0,Dead Nov.08.2024
Dec-13-2024,9,No,12.8,Low,P3,320,,,,,,0,0,1,0,Dead Nov.08.2024
Dec-20-2024,10,No,12.8,Low,P3,320,,,,,,0,0,1,0,Dead Nov.08.2024
Dec-27-2024,11,No,12.8,Low,P3,320,,,,,,0,0,1,0,Dead Nov.08.2024
Jan-03-2025,12,No,12.8,Low,P3,320,,,,,,0,0,1,0,Dead Nov.08.2024
Jan-10-2025,13,No,12.8,Low,P3,320,,,,,,0,0,1,0,Dead Nov.08.2024
Jan-17-2025,14,No,12.8,Low,P3,320,,,,,,0,0,1,0,Dead Nov.08.2024
Jan-25-2025,15,No,12.8,Low,P3,320,,,,,,0,0,1,0,Dead Nov.08.2024
Jan-31-2025,16,No,12.8,Low,P3,320,,,,,,0,0,1,0,Dead Nov.08.2024
0ct-11-2024,0,No,12.8,Low,Q3,321,9.3,0,0,0,0,0,1,0,0,NA
0ct-18-2024,1,No,12.8,Low,Q3,321,9.8,0,0,0,0,0,1,0,0,NA
0ct-25-2024,2,No,12.8,Low,Q3,321,9.2,0,0,0,0,0,1,0,0,NA
Nov-01-2024,3,No,12.8,Low,Q3,321,9.9,0,0,0,0,0,1,0,0,NA
Nov-08-2024,4,No,12.8,Low,Q3,321,10.8,0,0,0,0,0,1,0,0,NA
Nov-15-2024,5,No,12.8,Low,Q3,321,11.3,0,0,0,0,0,1,0,0,NA
Nov-22-2024,6,No,12.8,Low,Q3,321,10.9,0,0,0,0,0,1,0,0,NA
Nov-29-2024,7,No,12.8,Low,Q3,321,11.3,0,0,0,0,0,1,0,0,NA
Dec-06-2024,8,No,12.8,Low,Q3,321,11.5,0,0,0,0,0,1,0,0,NA
Dec-13-2024,9,No,12.8,Low,Q3,321,11.8,0,0,0,0,0,1,0,0,NA
Dec-20-2024,10,No,12.8,Low,Q3,321,12.2,0,0,0,0,0,1,0,0,NA
Dec-27-2024,11,No,12.8,Low,Q3,321,12.3,0,0,0,0,0,1,0,0,NA
Jan-03-2025,12,No,12.8,Low,Q3,321,12.4,0,0,0,0,0,1,0,0,NA
Jan-10-2025,13,No,12.8,Low,Q3,321,12.9,0,0,0,0,0,1,0,0,NA
Jan-17-2025,14,No,12.8,Low,Q3,321,13,0,0,0,0,0,1,0,0,NA
Jan-25-2025,15,No,12.8,Low,Q3,321,12.8,0,0,0,0,0,1,0,0,NA
Jan-31-2025,16,No,12.8,Low,Q3,321,12.9,0,0,0,0,0,1,0,1,NA
0ct-11-2024,0,No,12.8,Low,R3,322,11,0,0,0,0,0,1,0,0,NA
0ct-18-2024,1,No,12.8,Low,R3,322,11.1,0,0,0,0,0,1,0,0,NA
0ct-25-2024,2,No,12.8,Low,R3,322,10.4,0,0,0,0,0,1,0,0,NA
Nov-01-2024,3,No,12.8,Low,R3,322,11.2,0,0,0,0,0,1,0,0,NA
Nov-08-2024,4,No,12.8,Low,R3,322,11.5,0,0,0,0,0,1,0,0,NA
Nov-15-2024,5,No,12.8,Low,R3,322,11.7,0,0,0,0,0,1,0,0,NA
Nov-22-2024,6,No,12.8,Low,R3,322,11.9,0,0,0,0,0,1,0,0,NA
Nov-29-2024,7,No,12.8,Low,R3,322,12.1,18,0,18,0,0,1,0,0,NA
Dec-06-2024,8,No,12.8,Low,R3,322,12.6,0,0,18,0,0,1,0,0,NA
Dec-13-2024,9,No,12.8,Low,R3,322,12.4,0,0,18,0,0,1,0,0,NA
Dec-20-2024,10,No,12.8,Low,R3,322,12.7,0,0,18,0,0,1,0,1,NA
Dec-27-2024,11,No,12.8,Low,R3,322,,,,,,0,0,1,0,Dead Dec.27.2024
Jan-03-2025,12,No,12.8,Low,R3,322,,,,,,0,0,1,0,Dead Dec.27.2024
Jan-10-2025,13,No,12.8,Low,R3,322,,,,,,0,0,1,0,Dead Dec.27.2024
Jan-17-2025,14,No,12.8,Low,R3,322,,,,,,0,0,1,0,Dead Dec.27.2024
Jan-25-2025,15,No,12.8,Low,R3,322,,,,,,0,0,1,0,Dead Dec.27.2024
Jan-31-2025,16,No,12.8,Low,R3,322,,,,,,0,0,1,0,Dead Dec.27.2024
0ct-11-2024,0,No,12.8,Low,S3,323,10.7,0,0,0,0,0,1,0,0,NA
0ct-18-2024,1,No,12.8,Low,S3,323,11.3,0,0,0,0,0,1,0,0,NA
0ct-25-2024,2,No,12.8,Low,S3,323,9.9,0,0,0,0,0,1,0,0,NA
Nov-01-2024,3,No,12.8,Low,S3,323,11,0,0,0,0,0,1,0,0,NA
Nov-08-2024,4,No,12.8,Low,S3,323,11.4,0,0,0,0,0,1,0,0,NA
Nov-15-2024,5,No,12.8,Low,S3,323,11.5,0,0,0,0,0,1,0,0,NA
Nov-22-2024,6,No,12.8,Low,S3,323,11.9,0,0,0,0,0,1,0,0,NA
Nov-29-2024,7,No,12.8,Low,S3,323,11.8,0,0,0,0,0,1,0,0,NA
Dec-06-2024,8,No,12.8,Low,S3,323,12.5,0,0,0,0,0,1,0,0,NA
Dec-13-2024,9,No,12.8,Low,S3,323,12.4,0,0,0,0,0,1,0,0,NA
Dec-20-2024,10,No,12.8,Low,S3,323,12.3,0,0,0,0,0,1,0,0,NA
Dec-27-2024,11,No,12.8,Low,S3,323,12.7,0,0,0,0,0,1,0,0,NA
Jan-03-2025,12,No,12.8,Low,S3,323,12.9,0,0,0,0,0,1,0,0,NA
Jan-10-2025,13,No,12.8,Low,S3,323,13,0,0,0,0,0,1,0,0,NA
Jan-17-2025,14,No,12.8,Low,S3,323,13.3,0,0,0,0,0,1,0,0,NA
